"CubeId";"devkum"
"PublishingDate";"2017-03-01 14:30"

"Date";"D0";"D1";"Value"
"2015-02";"M1";"HUF100";"0.352"
"2015-02";"M1";"PLN100";"25.69"
"2015-02";"M1";"RUB100";"1.55"
"2015-02";"M1";"SEK100";"11.4"
"2015-02";"M1";"TRY100";"37.81"
"2015-02";"M1";"USD1";"0.9502"
"2015-02";"M1";"CAD1";"0.7618"
"2015-02";"M1";"ARS100";"10.88"
"2015-02";"M1";"BRL100";"32.7"
"2015-02";"M1";"MXN100";"6.34"
"2015-02";"M1";"ZAR1";"0.0823"
"2015-02";"M1";"JPY100";"0.7956"
"2015-02";"M1";"AUD1";"0.7432"
"2015-02";"M1";"CNY100";"15.501"
"2015-02";"M1";"HKD100";"12.2521"
"2015-02";"M1";"KRW100";"0.0863"
"2015-02";"M1";"MYR100";"26.32"
"2015-02";"M1";"NZD1";"0.718"
"2015-02";"M1";"SGD100";"69.88"
"2015-02";"M1";"THB100";"2.9373"
"2015-02";"M1";"XDR1";"1.33534"
"2015-03";"M0";"EUR1";"1.0609"
"2015-03";"M0";"GBP1";"1.4679"
"2015-03";"M0";"DKK100";"14.2232"
"2015-03";"M0";"NOK100";"12.2782"
"2015-03";"M0";"CZK100";"3.8741"
"2015-03";"M0";"HUF100";"0.3498"
"2015-03";"M0";"PLN100";"25.7023"
"2015-03";"M0";"RUB100";"1.63"
"2015-03";"M0";"SEK100";"11.485"
"2015-03";"M0";"TRY100";"37.825455"
"2015-03";"M0";"USD1";"0.9798"
"2015-03";"M0";"CAD1";"0.7769"
"2015-03";"M0";"ARS100";"11.1595"
"2015-03";"M0";"BRL100";"31.3045"
"2015-03";"M0";"MXN100";"6.4364"
"2015-03";"M0";"ZAR1";"0.0812"
"2015-03";"M0";"JPY100";"0.813805"
"2015-03";"M0";"AUD1";"0.757345"
"2015-03";"M0";"CNY100";"15.93818182"
"2015-03";"M0";"HKD100";"12.629668"
"2015-03";"M0";"KRW100";"0.0879"
"2015-03";"M0";"MYR100";"26.6036"
"2015-03";"M0";"NZD1";"0.7312"
"2015-03";"M0";"SGD100";"71.1391"
"2015-03";"M0";"THB100";"3.0008"
"2015-03";"M0";"XDR1";"1.357319"
"2015-03";"M1";"EUR1";"1.04547"
"2015-03";"M1";"GBP1";"1.438"
"2015-03";"M1";"DKK100";"13.99"
"2015-03";"M1";"NOK100";"12.02"
"2015-03";"M1";"CZK100";"3.7978"
"2015-03";"M1";"HUF100";"0.3498"
"2015-03";"M1";"PLN100";"25.56"
"2015-03";"M1";"RUB100";"1.69"
"2015-03";"M1";"SEK100";"11.27"
"2015-03";"M1";"TRY100";"37.22"
"2015-03";"M1";"USD1";"0.9744"
"2015-03";"M1";"CAD1";"0.7643"
"2015-03";"M1";"ARS100";"11.06"
"2015-03";"M1";"BRL100";"30.2"
"2015-03";"M1";"MXN100";"6.36"
"2015-03";"M1";"ZAR1";"0.0798"
"2015-03";"M1";"JPY100";"0.8112"
"2015-03";"M1";"AUD1";"0.74"
"2015-03";"M1";"CNY100";"15.838"
"2015-03";"M1";"HKD100";"12.565"
"2015-03";"M1";"KRW100";"0.0878"
"2015-03";"M1";"MYR100";"26.32"
"2015-03";"M1";"NZD1";"0.7267"
"2015-03";"M1";"SGD100";"70.81"
"2015-03";"M1";"THB100";"2.9937"
"2015-03";"M1";"XDR1";"1.34197"
"2015-04";"M0";"EUR1";"1.0382"
"2015-04";"M0";"GBP1";"1.4362"
"2015-04";"M0";"DKK100";"13.9055"
"2015-04";"M0";"NOK100";"12.1745"
"2015-04";"M0";"CZK100";"3.7829"
"2015-04";"M0";"HUF100";"0.3466"
"2015-04";"M0";"PLN100";"25.785"
"2015-04";"M0";"RUB100";"1.8209"
"2015-04";"M0";"SEK100";"11.1318"
"2015-04";"M0";"TRY100";"36.2"
"2015-04";"M0";"USD1";"0.9621"
"2015-04";"M0";"CAD1";"0.7781"
"2015-04";"M0";"ARS100";"10.8527"
"2015-04";"M0";"BRL100";"31.5273"
"2015-04";"M0";"MXN100";"6.3227"
"2015-04";"M0";"ZAR1";"0.0801"
"2015-04";"M0";"JPY100";"0.804636"
"2015-04";"M0";"AUD1";"0.742868"
"2015-04";"M0";"CNY100";"15.65159091"
"2015-04";"M0";"HKD100";"12.413418"
"2015-04";"M0";"KRW100";"0.0885"
"2015-04";"M0";"MYR100";"26.4759"
"2015-04";"M0";"NZD1";"0.7291"
"2015-04";"M0";"SGD100";"71.2818"
"2015-04";"M0";"THB100";"2.9572"
"2015-04";"M0";"XDR1";"1.33114"
"2015-04";"M1";"EUR1";"1.04929"
"2015-04";"M1";"GBP1";"1.447"
"2015-04";"M1";"DKK100";"14.06"
"2015-04";"M1";"NOK100";"12.49"
"2015-04";"M1";"CZK100";"3.8257"
"2015-04";"M1";"HUF100";"0.3464"
"2015-04";"M1";"PLN100";"26.02"
"2015-04";"M1";"RUB100";"1.82"
"2015-04";"M1";"SEK100";"11.32"
"2015-04";"M1";"TRY100";"35.17"
"2015-04";"M1";"USD1";"0.9361"
"2015-04";"M1";"CAD1";"0.7787"
"2015-04";"M1";"ARS100";"10.51"
"2015-04";"M1";"BRL100";"31.6"
"2015-04";"M1";"MXN100";"6.14"
"2015-04";"M1";"ZAR1";"0.0792"
"2015-04";"M1";"JPY100";"0.7871"
"2015-04";"M1";"AUD1";"0.7432"
"2015-04";"M1";"CNY100";"15.338"
"2015-04";"M1";"HKD100";"12.0775"
"2015-04";"M1";"KRW100";"0.0871"
"2015-04";"M1";"MYR100";"26.29"
"2015-04";"M1";"NZD1";"0.7126"
"2015-04";"M1";"SGD100";"70.77"
"2015-04";"M1";"THB100";"2.8389"
"2015-04";"M1";"XDR1";"1.31598"
"2015-05";"M0";"EUR1";"1.0398"
"2015-05";"M0";"GBP1";"1.4401"
"2015-05";"M0";"DKK100";"13.9376"
"2015-05";"M0";"NOK100";"12.3586"
"2015-05";"M0";"CZK100";"3.7937"
"2015-05";"M0";"HUF100";"0.3396"
"2015-05";"M0";"PLN100";"25.4862"
"2015-05";"M0";"RUB100";"1.8419"
"2015-05";"M0";"SEK100";"11.1805"
"2015-05";"M0";"TRY100";"35.211905"
"2015-05";"M0";"USD1";"0.9316"
"2015-05";"M0";"CAD1";"0.7656"
"2015-05";"M0";"ARS100";"10.4057"
"2015-05";"M0";"BRL100";"30.5333"
"2015-05";"M0";"MXN100";"6.1048"
"2015-05";"M0";"ZAR1";"0.0778"
"2015-05";"M0";"JPY100";"0.771605"
"2015-05";"M0";"AUD1";"0.735162"
"2015-05";"M0";"CNY100";"15.25"
"2015-05";"M0";"HKD100";"12.017014"
"2015-05";"M0";"KRW100";"0.0852"
"2015-05";"M0";"MYR100";"25.8543"
"2015-05";"M0";"NZD1";"0.6884"
"2015-05";"M0";"SGD100";"69.8095"
"2015-05";"M0";"THB100";"2.7784"
"2015-05";"M0";"XDR1";"1.306238"
"2015-05";"M1";"EUR1";"1.03424"
"2015-05";"M1";"GBP1";"1.4429"
"2015-05";"M1";"DKK100";"13.87"
"2015-05";"M1";"NOK100";"12.16"
"2015-05";"M1";"CZK100";"3.774"
"2015-05";"M1";"HUF100";"0.3346"
"2015-05";"M1";"PLN100";"25.05"
"2015-05";"M1";"RUB100";"1.79"
"2015-05";"M1";"SEK100";"11.12"
"2015-05";"M1";"TRY100";"35.4"
"2015-05";"M1";"USD1";"0.9435"
"2015-05";"M1";"CAD1";"0.758"
"2015-05";"M1";"ARS100";"10.49"
"2015-05";"M1";"BRL100";"29.9"
"2015-05";"M1";"MXN100";"6.16"
"2015-05";"M1";"ZAR1";"0.0777"
"2015-05";"M1";"JPY100";"0.7625"
"2015-05";"M1";"AUD1";"0.722"
"2015-05";"M1";"CNY100";"15.395"
"2015-05";"M1";"HKD100";"12.1768"
"2015-05";"M1";"KRW100";"0.0851"
"2015-05";"M1";"MYR100";"25.75"
"2015-05";"M1";"NZD1";"0.6713"
"2015-05";"M1";"SGD100";"69.97"
"2015-05";"M1";"THB100";"2.8016"
"2015-05";"M1";"XDR1";"1.30944"
"2015-06";"M0";"EUR1";"1.0448"
"2015-06";"M0";"GBP1";"1.4495"
"2015-06";"M0";"DKK100";"14.005"
"2015-06";"M0";"NOK100";"11.9291"
"2015-06";"M0";"CZK100";"3.8244"
"2015-06";"M0";"HUF100";"0.3348"
"2015-06";"M0";"PLN100";"25.105"
"2015-06";"M0";"RUB100";"1.7077"
"2015-06";"M0";"SEK100";"11.2655"
"2015-06";"M0";"TRY100";"34.426818"
"2015-06";"M0";"USD1";"0.9319"
"2015-06";"M0";"CAD1";"0.754"
"2015-06";"M0";"ARS100";"10.2968"
"2015-06";"M0";"BRL100";"29.9091"
"2015-06";"M0";"MXN100";"6.0218"
"2015-06";"M0";"ZAR1";"0.0756"
"2015-06";"M0";"JPY100";"0.753405"
"2015-06";"M0";"AUD1";"0.71895"
"2015-06";"M0";"CNY100";"15.23904545"
"2015-06";"M0";"HKD100";"12.018136"
"2015-06";"M0";"KRW100";"0.0837"
"2015-06";"M0";"MYR100";"24.9195"
"2015-06";"M0";"NZD1";"0.6511"
"2015-06";"M0";"SGD100";"69.2373"
"2015-06";"M0";"THB100";"2.7615"
"2015-06";"M0";"XDR1";"1.309461"
"2015-06";"M1";"EUR1";"1.03768"
"2015-06";"M1";"GBP1";"1.4647"
"2015-06";"M1";"DKK100";"13.91"
"2015-06";"M1";"NOK100";"11.82"
"2015-06";"M1";"CZK100";"3.8049"
"2015-06";"M1";"HUF100";"0.3293"
"2015-06";"M1";"PLN100";"24.74"
"2015-06";"M1";"RUB100";"1.67"
"2015-06";"M1";"SEK100";"11.28"
"2015-06";"M1";"TRY100";"34.62"
"2015-06";"M1";"USD1";"0.9314"
"2015-06";"M1";"CAD1";"0.7508"
"2015-06";"M1";"ARS100";"10.25"
"2015-06";"M1";"BRL100";"29.8"
"2015-06";"M1";"MXN100";"5.93"
"2015-06";"M1";"ZAR1";"0.0761"
"2015-06";"M1";"JPY100";"0.7634"
"2015-06";"M1";"AUD1";"0.715"
"2015-06";"M1";"CNY100";"15.297"
"2015-06";"M1";"HKD100";"12.0153"
"2015-06";"M1";"KRW100";"0.0834"
"2015-06";"M1";"MYR100";"24.7"
"2015-06";"M1";"NZD1";"0.6309"
"2015-06";"M1";"SGD100";"69.21"
"2015-06";"M1";"THB100";"2.7584"
"2015-06";"M1";"XDR1";"1.30823"
"2015-07";"M0";"EUR1";"1.0488"
"2015-07";"M0";"GBP1";"1.4828"
"2015-07";"M0";"DKK100";"14.0552"
"2015-07";"M0";"NOK100";"11.7348"
"2015-07";"M0";"CZK100";"3.8698"
"2015-07";"M0";"HUF100";"0.3368"
"2015-07";"M0";"PLN100";"25.2443"
"2015-07";"M0";"RUB100";"1.6609"
"2015-07";"M0";"SEK100";"11.1783"
"2015-07";"M0";"TRY100";"35.28913"
"2015-07";"M0";"USD1";"0.953"
"2015-07";"M0";"CAD1";"0.7423"
"2015-07";"M0";"ARS100";"10.4217"
"2015-07";"M0";"BRL100";"29.6652"
"2015-07";"M0";"MXN100";"5.9804"
"2015-07";"M0";"ZAR1";"0.0765"
"2015-07";"M0";"JPY100";"0.772378"
"2015-07";"M0";"AUD1";"0.706522"
"2015-07";"M0";"CNY100";"15.60343478"
"2015-07";"M0";"HKD100";"12.293204"
"2015-07";"M0";"KRW100";"0.0831"
"2015-07";"M0";"MYR100";"25.0617"
"2015-07";"M0";"NZD1";"0.6338"
"2015-07";"M0";"SGD100";"70.0004"
"2015-07";"M0";"THB100";"2.7744"
"2015-07";"M0";"XDR1";"1.331929"
"2015-07";"M1";"EUR1";"1.05362"
"2015-07";"M1";"GBP1";"1.4993"
"2015-07";"M1";"DKK100";"14.13"
"2015-07";"M1";"NOK100";"11.76"
"2015-07";"M1";"CZK100";"3.8962"
"2015-07";"M1";"HUF100";"0.3412"
"2015-07";"M1";"PLN100";"25.4"
"2015-07";"M1";"RUB100";"1.59"
"2015-07";"M1";"SEK100";"11.19"
"2015-07";"M1";"TRY100";"34.54"
"2015-07";"M1";"USD1";"0.9632"
"2015-07";"M1";"CAD1";"0.7388"
"2015-07";"M1";"ARS100";"10.47"
"2015-07";"M1";"BRL100";"28.6"
"2015-07";"M1";"MXN100";"5.93"
"2015-07";"M1";"ZAR1";"0.0756"
"2015-07";"M1";"JPY100";"0.7756"
"2015-07";"M1";"AUD1";"0.7004"
"2015-07";"M1";"CNY100";"15.788"
"2015-07";"M1";"HKD100";"12.4275"
"2015-07";"M1";"KRW100";"0.0821"
"2015-07";"M1";"MYR100";"25.14"
"2015-07";"M1";"NZD1";"0.6308"
"2015-07";"M1";"SGD100";"69.98"
"2015-07";"M1";"THB100";"2.7331"
"2015-07";"M1";"XDR1";"1.34212"
"2015-08";"M0";"EUR1";"1.0782"
"2015-08";"M0";"GBP1";"1.5102"
"2015-08";"M0";"DKK100";"14.4452"
"2015-08";"M0";"NOK100";"11.7362"
"2015-08";"M0";"CZK100";"3.9865"
"2015-08";"M0";"HUF100";"0.3461"
"2015-08";"M0";"PLN100";"25.701"
"2015-08";"M0";"RUB100";"1.4714"
"2015-08";"M0";"SEK100";"11.3314"
"2015-08";"M0";"TRY100";"33.95381"
"2015-08";"M0";"USD1";"0.9681"
"2015-08";"M0";"CAD1";"0.7364"
"2015-08";"M0";"ARS100";"10.47"
"2015-08";"M0";"BRL100";"27.6476"
"2015-08";"M0";"MXN100";"5.8543"
"2015-08";"M0";"ZAR1";"0.075"
"2015-08";"M0";"JPY100";"0.785833"
"2015-08";"M0";"AUD1";"0.706095"
"2015-08";"M0";"CNY100";"15.37033333"
"2015-08";"M0";"HKD100";"12.487981"
"2015-08";"M0";"KRW100";"0.082"
"2015-08";"M0";"MYR100";"23.8567"
"2015-08";"M0";"NZD1";"0.6339"
"2015-08";"M0";"SGD100";"69.2329"
"2015-08";"M0";"THB100";"2.7323"
"2015-08";"M0";"XDR1";"1.357398"
"2015-08";"M1";"EUR1";"1.0793"
"2015-08";"M1";"GBP1";"1.4849"
"2015-08";"M1";"DKK100";"14.46"
"2015-08";"M1";"NOK100";"11.55"
"2015-08";"M1";"CZK100";"3.9926"
"2015-08";"M1";"HUF100";"0.3433"
"2015-08";"M1";"PLN100";"25.5"
"2015-08";"M1";"RUB100";"1.43"
"2015-08";"M1";"SEK100";"11.36"
"2015-08";"M1";"TRY100";"32.97"
"2015-08";"M1";"USD1";"0.9625"
"2015-08";"M1";"CAD1";"0.7258"
"2015-08";"M1";"ARS100";"10.36"
"2015-08";"M1";"BRL100";"26.9"
"2015-08";"M1";"MXN100";"5.73"
"2015-08";"M1";"ZAR1";"0.0722"
"2015-08";"M1";"JPY100";"0.7945"
"2015-08";"M1";"AUD1";"0.6864"
"2015-08";"M1";"CNY100";"15.113"
"2015-08";"M1";"HKD100";"12.4304"
"2015-08";"M1";"KRW100";"0.0813"
"2015-08";"M1";"MYR100";"22.97"
"2015-08";"M1";"NZD1";"0.6177"
"2015-08";"M1";"SGD100";"68.14"
"2015-08";"M1";"THB100";"2.6881"
"2015-08";"M1";"XDR1";"1.35382"
"2015-09";"M0";"EUR1";"1.0918"
"2015-09";"M0";"GBP1";"1.4918"
"2015-09";"M0";"DKK100";"14.6345"
"2015-09";"M0";"NOK100";"11.7273"
"2015-09";"M0";"CZK100";"4.0299"
"2015-09";"M0";"HUF100";"0.3488"
"2015-09";"M0";"PLN100";"25.8818"
"2015-09";"M0";"RUB100";"1.4573"
"2015-09";"M0";"SEK100";"11.6186"
"2015-09";"M0";"TRY100";"32.217727"
"2015-09";"M0";"USD1";"0.9716"
"2015-09";"M0";"CAD1";"0.7328"
"2015-09";"M0";"ARS100";"10.3759"
"2015-09";"M0";"BRL100";"25.0091"
"2015-09";"M0";"MXN100";"5.7732"
"2015-09";"M0";"ZAR1";"0.0713"
"2015-09";"M0";"JPY100";"0.809059"
"2015-09";"M0";"AUD1";"0.686018"
"2015-09";"M0";"CNY100";"15.26390909"
"2015-09";"M0";"HKD100";"12.5369"
"2015-09";"M0";"KRW100";"0.0819"
"2015-09";"M0";"MYR100";"22.58"
"2015-09";"M0";"NZD1";"0.6153"
"2015-09";"M0";"SGD100";"68.6764"
"2015-09";"M0";"THB100";"2.6972"
"2015-09";"M0";"XDR1";"1.366985"
"2015-09";"M1";"EUR1";"1.09255"
"2015-09";"M1";"GBP1";"1.478"
"2015-09";"M1";"DKK100";"14.65"
"2015-09";"M1";"NOK100";"11.54"
"2015-09";"M1";"CZK100";"4.0209"
"2015-09";"M1";"HUF100";"0.349"
"2015-09";"M1";"PLN100";"25.78"
"2015-09";"M1";"RUB100";"1.49"
"2015-09";"M1";"SEK100";"11.64"
"2015-09";"M1";"TRY100";"32.15"
"2015-09";"M1";"USD1";"0.9734"
"2015-09";"M1";"CAD1";"0.7261"
"2015-09";"M1";"ARS100";"10.33"
"2015-09";"M1";"BRL100";"24"
"2015-09";"M1";"MXN100";"5.75"
"2015-09";"M1";"ZAR1";"0.0705"
"2015-09";"M1";"JPY100";"0.8093"
"2015-09";"M1";"AUD1";"0.6846"
"2015-09";"M1";"CNY100";"15.325"
"2015-09";"M1";"HKD100";"12.5572"
"2015-09";"M1";"KRW100";"0.0824"
"2015-09";"M1";"MYR100";"22.12"
"2015-09";"M1";"NZD1";"0.6215"
"2015-09";"M1";"SGD100";"68.41"
"2015-09";"M1";"THB100";"2.6818"
"2015-09";"M1";"XDR1";"1.3664"
"2015-10";"M0";"EUR1";"1.0879"
"2015-10";"M0";"GBP1";"1.4847"
"2015-10";"M0";"DKK100";"14.5818"
"2015-10";"M0";"NOK100";"11.7127"
"2015-10";"M0";"CZK100";"4.0125"
"2015-10";"M0";"HUF100";"0.3497"
"2015-10";"M0";"PLN100";"25.605"
"2015-10";"M0";"RUB100";"1.5345"
"2015-10";"M0";"SEK100";"11.6423"
"2015-10";"M0";"TRY100";"33.067273"
"2015-10";"M0";"USD1";"0.9681"
"2015-10";"M0";"CAD1";"0.7408"
"2015-10";"M0";"ARS100";"10.2259"
"2015-10";"M0";"BRL100";"24.9364"
"2015-10";"M0";"MXN100";"5.8395"
"2015-10";"M0";"ZAR1";"0.0717"
"2015-10";"M0";"JPY100";"0.806823"
"2015-10";"M0";"AUD1";"0.698059"
"2015-10";"M0";"CNY100";"15.24722727"
"2015-10";"M0";"HKD100";"12.492214"
"2015-10";"M0";"KRW100";"0.0845"
"2015-10";"M0";"MYR100";"22.7564"
"2015-10";"M0";"NZD1";"0.6477"
"2015-10";"M0";"SGD100";"69.1155"
"2015-10";"M0";"THB100";"2.7125"
"2015-10";"M0";"XDR1";"1.362601"
"2015-10";"M1";"EUR1";"1.08667"
"2015-10";"M1";"GBP1";"1.5138"
"2015-10";"M1";"DKK100";"14.57"
"2015-10";"M1";"NOK100";"11.53"
"2015-10";"M1";"CZK100";"4.0085"
"2015-10";"M1";"HUF100";"0.351"
"2015-10";"M1";"PLN100";"25.47"
"2015-10";"M1";"RUB100";"1.54"
"2015-10";"M1";"SEK100";"11.6"
"2015-10";"M1";"TRY100";"33.84"
"2015-10";"M1";"USD1";"0.9873"
"2015-10";"M1";"CAD1";"0.7513"
"2015-10";"M1";"ARS100";"10.37"
"2015-10";"M1";"BRL100";"25.6"
"2015-10";"M1";"MXN100";"5.96"
"2015-10";"M1";"ZAR1";"0.0715"
"2015-10";"M1";"JPY100";"0.8194"
"2015-10";"M1";"AUD1";"0.7014"
"2015-10";"M1";"CNY100";"15.543"
"2015-10";"M1";"HKD100";"12.7352"
"2015-10";"M1";"KRW100";"0.0867"
"2015-10";"M1";"MYR100";"22.95"
"2015-10";"M1";"NZD1";"0.6671"
"2015-10";"M1";"SGD100";"70.46"
"2015-10";"M1";"THB100";"2.7744"
"2015-10";"M1";"XDR1";"1.38137"
"2015-11";"M0";"EUR1";"1.083"
"2015-11";"M0";"GBP1";"1.5332"
"2015-11";"M0";"DKK100";"14.5176"
"2015-11";"M0";"NOK100";"11.689"
"2015-11";"M0";"CZK100";"4.0042"
"2015-11";"M0";"HUF100";"0.3469"
"2015-11";"M0";"PLN100";"25.4848"
"2015-11";"M0";"RUB100";"1.5529"
"2015-11";"M0";"SEK100";"11.6286"
"2015-11";"M0";"TRY100";"35.082381"
"2015-11";"M0";"USD1";"1.0087"
"2015-11";"M0";"CAD1";"0.7602"
"2015-11";"M0";"ARS100";"10.4914"
"2015-11";"M0";"BRL100";"26.6571"
"2015-11";"M0";"MXN100";"6.0667"
"2015-11";"M0";"ZAR1";"0.0714"
"2015-11";"M0";"JPY100";"0.822967"
"2015-11";"M0";"AUD1";"0.721533"
"2015-11";"M0";"CNY100";"15.86238095"
"2015-11";"M0";"HKD100";"13.01549"
"2015-11";"M0";"KRW100";"0.0873"
"2015-11";"M0";"MYR100";"23.3876"
"2015-11";"M0";"NZD1";"0.6619"
"2015-11";"M0";"SGD100";"71.3462"
"2015-11";"M0";"THB100";"2.8173"
"2015-11";"M0";"XDR1";"1.392324"
"2015-11";"M1";"EUR1";"1.09055"
"2015-11";"M1";"GBP1";"1.5471"
"2015-11";"M1";"DKK100";"14.62"
"2015-11";"M1";"NOK100";"11.84"
"2015-11";"M1";"CZK100";"4.0338"
"2015-11";"M1";"HUF100";"0.3502"
"2015-11";"M1";"PLN100";"25.57"
"2015-11";"M1";"RUB100";"1.55"
"2015-11";"M1";"SEK100";"11.82"
"2015-11";"M1";"TRY100";"35.36"
"2015-11";"M1";"USD1";"1.0309"
"2015-11";"M1";"CAD1";"0.77"
"2015-11";"M1";"ARS100";"10.61"
"2015-11";"M1";"BRL100";"26.8"
"2015-11";"M1";"MXN100";"6.2"
"2015-11";"M1";"ZAR1";"0.0717"
"2015-11";"M1";"JPY100";"0.8375"
"2015-11";"M1";"AUD1";"0.7419"
"2015-11";"M1";"CNY100";"16.064"
"2015-11";"M1";"HKD100";"13.3"
"2015-11";"M1";"KRW100";"0.0889"
"2015-11";"M1";"MYR100";"24.2"
"2015-11";"M1";"NZD1";"0.6754"
"2015-11";"M1";"SGD100";"73.05"
"2015-11";"M1";"THB100";"2.875"
"2015-11";"M1";"XDR1";"1.41484"
"2015-12";"M0";"EUR1";"1.083"
"2015-12";"M0";"GBP1";"1.4925"
"2015-12";"M0";"DKK100";"14.517"
"2015-12";"M0";"NOK100";"11.4609"
"2015-12";"M0";"CZK100";"4.0066"
"2015-12";"M0";"HUF100";"0.3447"
"2015-12";"M0";"PLN100";"25.2574"
"2015-12";"M0";"RUB100";"1.4209"
"2015-12";"M0";"SEK100";"11.7196"
"2015-12";"M0";"TRY100";"34.094348"
"2015-12";"M0";"USD1";"0.9958"
"2015-12";"M0";"CAD1";"0.7271"
"2015-12";"M0";"ARS100";"9.11"
"2015-12";"M0";"BRL100";"25.6957"
"2015-12";"M0";"MXN100";"5.8465"
"2015-12";"M0";"ZAR1";"0.0665"
"2015-12";"M0";"JPY100";"0.818122"
"2015-12";"M0";"AUD1";"0.721874"
"2015-12";"M0";"CNY100";"15.41713043"
"2015-12";"M0";"HKD100";"12.846604"
"2015-12";"M0";"KRW100";"0.0848"
"2015-12";"M0";"MYR100";"23.2522"
"2015-12";"M0";"NZD1";"0.6718"
"2015-12";"M0";"SGD100";"70.6809"
"2015-12";"M0";"THB100";"2.7637"
"2015-12";"M0";"XDR1";"1.379871"
"2015-12";"M1";"EUR1";"1.08169"
"2015-12";"M1";"GBP1";"1.4677"
"2015-12";"M1";"DKK100";"14.5"
"2015-12";"M1";"NOK100";"11.25"
"2015-12";"M1";"CZK100";"4.0014"
"2015-12";"M1";"HUF100";"0.3455"
"2015-12";"M1";"PLN100";"25.38"
"2015-12";"M1";"RUB100";"1.34"
"2015-12";"M1";"SEK100";"11.79"
"2015-12";"M1";"TRY100";"33.81"
"2015-12";"M1";"USD1";"0.9903"
"2015-12";"M1";"CAD1";"0.7132"
"2015-12";"M1";"ARS100";"7.65"
"2015-12";"M1";"BRL100";"25"
"2015-12";"M1";"MXN100";"5.69"
"2015-12";"M1";"ZAR1";"0.0634"
"2015-12";"M1";"JPY100";"0.8226"
"2015-12";"M1";"AUD1";"0.7246"
"2015-12";"M1";"CNY100";"15.395"
"2015-12";"M1";"HKD100";"12.7763"
"2015-12";"M1";"KRW100";"0.0841"
"2015-12";"M1";"MYR100";"23.07"
"2015-12";"M1";"NZD1";"0.6794"
"2015-12";"M1";"SGD100";"70.1"
"2015-12";"M1";"THB100";"2.7443"
"2015-12";"M1";"XDR1";"1.37478"
"2016-01";"M0";"EUR1";"1.0932"
"2016-01";"M0";"GBP1";"1.4501"
"2016-01";"M0";"DKK100";"14.6357"
"2016-01";"M0";"NOK100";"11.3819"
"2016-01";"M0";"CZK100";"4.0412"
"2016-01";"M0";"HUF100";"0.3477"
"2016-01";"M0";"PLN100";"24.82"
"2016-01";"M0";"RUB100";"1.3086"
"2016-01";"M0";"SEK100";"11.7752"
"2016-01";"M0";"TRY100";"33.43619"
"2016-01";"M0";"USD1";"1.0054"
"2016-01";"M0";"CAD1";"0.7076"
"2016-01";"M0";"ARS100";"7.4229"
"2016-01";"M0";"BRL100";"24.8238"
"2016-01";"M0";"MXN100";"5.6005"
"2016-01";"M0";"ZAR1";"0.0616"
"2016-01";"M0";"JPY100";"0.850248"
"2016-01";"M0";"AUD1";"0.706176"
"2016-01";"M0";"CNY100";"15.37557143"
"2016-01";"M0";"HKD100";"12.925405"
"2016-01";"M0";"KRW100";"0.0836"
"2016-01";"M0";"MYR100";"23.1757"
"2016-01";"M0";"NZD1";"0.6576"
"2016-01";"M0";"SGD100";"70.1924"
"2016-01";"M0";"THB100";"2.7811"
"2016-01";"M0";"XDR1";"1.39155"
"2016-01";"M1";"EUR1";"1.11123"
"2016-01";"M1";"GBP1";"1.4624"
"2016-01";"M1";"DKK100";"14.9"
"2016-01";"M1";"NOK100";"11.76"
"2016-01";"M1";"CZK100";"4.113"
"2016-01";"M1";"HUF100";"0.356"
"2016-01";"M1";"PLN100";"25.03"
"2016-01";"M1";"RUB100";"1.35"
"2016-01";"M1";"SEK100";"11.94"
"2016-01";"M1";"TRY100";"34.38"
"2016-01";"M1";"USD1";"1.0193"
"2016-01";"M1";"CAD1";"0.7266"
"2016-01";"M1";"ARS100";"7.37"
"2016-01";"M1";"BRL100";"25"
"2016-01";"M1";"MXN100";"5.6"
"2016-01";"M1";"ZAR1";"0.0635"
"2016-01";"M1";"JPY100";"0.8431"
"2016-01";"M1";"AUD1";"0.7229"
"2016-01";"M1";"CNY100";"15.602"
"2016-01";"M1";"HKD100";"13.0867"
"2016-01";"M1";"KRW100";"0.0846"
"2016-01";"M1";"MYR100";"24.55"
"2016-01";"M1";"NZD1";"0.663"
"2016-01";"M1";"SGD100";"71.63"
"2016-01";"M1";"THB100";"2.853"
"2016-01";"M1";"XDR1";"1.40783"
"2016-02";"M0";"EUR1";"1.1018"
"2016-02";"M0";"GBP1";"1.4214"
"2016-02";"M0";"DKK100";"14.7648"
"2016-02";"M0";"NOK100";"11.5319"
"2016-02";"M0";"CZK100";"4.0749"
"2016-02";"M0";"HUF100";"0.3554"
"2016-02";"M0";"PLN100";"25.0557"
"2016-02";"M0";"RUB100";"1.2862"
"2016-02";"M0";"SEK100";"11.7205"
"2016-02";"M0";"TRY100";"33.728095"
"2016-02";"M0";"USD1";"0.993"
"2016-02";"M0";"CAD1";"0.7189"
"2016-02";"M0";"ARS100";"6.7633"
"2016-02";"M0";"BRL100";"25.0333"
"2016-02";"M0";"MXN100";"5.3862"
"2016-02";"M0";"ZAR1";"0.063"
"2016-02";"M0";"JPY100";"0.865514"
"2016-02";"M0";"AUD1";"0.708067"
"2016-02";"M0";"CNY100";"15.18947619"
"2016-02";"M0";"HKD100";"12.761976"
"2016-02";"M0";"KRW100";"0.0816"
"2016-02";"M0";"MYR100";"23.7424"
